in s,C1 in V,C4 in V
-8.1575264E-03,2.093530656355E+01,-3.85835845848E+00
-8.1573432E-03,2.092665583877E+01,-3.87747937241E+00
-8.1571600E-03,2.093708230698E+01,-3.80481701470E+00
-8.1569768E-03,2.093404800216E+01,-3.80702812583E+00
-8.1567936E-03,2.096844600564E+01,-3.78739223708E+00
-8.1566104E-03,2.095185044272E+01,-3.87157422849E+00
-8.1564272E-03,2.094602564400E+01,-3.86377541474E+00
-8.1562440E-03,2.093228556732E+01,-3.81724086949E+00
-8.1560608E-03,2.094337721406E+01,-3.85146587980E+00
-8.1558776E-03,2.094352972278E+01,-3.85353150670E+00
-8.1556944E-03,2.093350403992E+01,-3.82407129402E+00
-8.1555112E-03,2.093418618714E+01,-3.81115118400E+00
-8.1553280E-03,2.093461542906E+01,-3.83239970435E+00
-8.1551448E-03,2.093924081935E+01,-3.79998162282E+00
-8.1549616E-03,2.092901025949E+01,-3.80792136895E+00
-8.1547784E-03,2.093447238257E+01,-3.80422965284E+00
-8.1545952E-03,2.094382691247E+01,-3.81121169669E+00
-8.1544120E-03,2.093756131412E+01,-3.83334077089E+00
-8.1542288E-03,2.094775407160E+01,-3.85111896214E+00
-8.1540456E-03,2.094833917035E+01,-3.81378272907E+00
-8.1538624E-03,2.093874502977E+01,-3.76825462920E+00
-8.1536792E-03,2.094234220734E+01,-3.79475973207E+00
-8.1534960E-03,2.093373820702E+01,-3.77921387446E+00
-8.1533128E-03,2.093554214625E+01,-3.80039452468E+00
-8.1531296E-03,2.093683788138E+01,-3.77216795352E+00
-8.1529464E-03,2.093298789164E+01,-3.83137294450E+00
-8.1527632E-03,2.093034208803E+01,-3.77862958596E+00
-8.1525800E-03,2.094422919726E+01,-3.83240929698E+00
-8.1523968E-03,2.094934540385E+01,-3.84322755164E+00
-8.1522136E-03,2.095373863870E+01,-3.80510016005E+00
-8.1520304E-03,2.096063721510E+01,-3.79309698367E+00
-8.1518472E-03,2.094355996748E+01,-3.84685596111E+00
-8.1516640E-03,2.092994091151E+01,-3.81902076663E+00
-8.1514808E-03,2.093405459592E+01,-3.84381568185E+00
-8.1512976E-03,2.094276282521E+01,-3.81972649959E+00
-8.1511144E-03,2.096227569090E+01,-3.82697590287E+00
-8.1509312E-03,2.094526130291E+01,-3.80095675248E+00
-8.1507480E-03,2.094987375712E+01,-3.81574969399E+00
-8.1505648E-03,2.094726291070E+01,-3.81074764193E+00
-8.1503816E-03,2.094432390345E+01,-3.76891934904E+00
-8.1501984E-03,2.092675511310E+01,-3.82689129221E+00
-8.1500152E-03,2.094770624818E+01,-3.81067640739E+00
-8.1498320E-03,2.093962758830E+01,-3.79420487336E+00
-8.1496488E-03,2.093591200238E+01,-3.79979107422E+00
-8.1494656E-03,2.094639265494E+01,-3.81807490378E+00
-8.1492824E-03,2.095082285399E+01,-3.86439289325E+00
-8.1490992E-03,2.092071916493E+01,-3.81361325164E+00
-8.1489160E-03,2.094415922700E+01,-3.85636716275E+00
-8.1487328E-03,2.095587257812E+01,-3.80330772498E+00
-8.1485496E-03,2.094777623242E+01,-3.76016795528E+00
-8.1483664E-03,2.095312159093E+01,-3.83480660277E+00
-8.1481832E-03,2.094732269695E+01,-3.81517409007E+00
-8.1480000E-03,2.094765180772E+01,-3.80963584068E+00
-8.1478168E-03,2.095748733779E+01,-3.82106490326E+00
-8.1476336E-03,2.092899799397E+01,-3.82473230022E+00
-8.1474504E-03,2.095377653422E+01,-3.78301935163E+00
-8.1472672E-03,2.094732785648E+01,-3.77407017988E+00
-8.1470840E-03,2.096316019123E+01,-3.80062820516E+00
-8.1469008E-03,2.095440167518E+01,-3.81908472520E+00
-8.1467176E-03,2.096070317602E+01,-3.86488495753E+00
-8.1465344E-03,2.094147101561E+01,-3.81503507853E+00
-8.1463512E-03,2.093273561498E+01,-3.81446825233E+00
-8.1461680E-03,2.094176997015E+01,-3.82399706761E+00
-8.1459848E-03,2.095708800996E+01,-3.76867203633E+00
-8.1458016E-03,2.092991528152E+01,-3.80868737013E+00
-8.1456184E-03,2.094505760869E+01,-3.81973939841E+00
-8.1454352E-03,2.095582960224E+01,-3.84405307597E+00
-8.1452520E-03,2.094475624202E+01,-3.81849419684E+00
-8.1450688E-03,2.095026759947E+01,-3.79537700103E+00
-8.1448856E-03,2.094362627300E+01,-3.80547452844E+00
-8.1447024E-03,2.095764487101E+01,-3.80534671606E+00
-8.1445192E-03,2.095629871873E+01,-3.84675369025E+00
-8.1443360E-03,2.095271326652E+01,-3.81517353128E+00
-8.1441528E-03,2.093537209606E+01,-3.78530843775E+00
-8.1439696E-03,2.096429458870E+01,-3.78076271047E+00
-8.1437864E-03,2.095771986576E+01,-3.78665933278E+00
-8.1436032E-03,2.097289317338E+01,-3.78820865774E+00
-8.1434200E-03,2.095078706792E+01,-3.82806167365E+00
-8.1432368E-03,2.094274613125E+01,-3.80735533438E+00
-8.1430536E-03,2.093166617727E+01,-3.79327728772E+00
-8.1428704E-03,2.094814571602E+01,-3.77393044657E+00
-8.1426872E-03,2.095682243401E+01,-3.79453694806E+00
-8.1425040E-03,2.094202354135E+01,-3.80877992031E+00
-8.1423208E-03,2.096731520774E+01,-3.77443921645E+00
-8.1421376E-03,2.096480647618E+01,-3.77717767735E+00
-8.1419544E-03,2.096143843191E+01,-3.83866513041E+00
-8.1417712E-03,2.094612327455E+01,-3.81623222386E+00
-8.1415880E-03,2.098282353537E+01,-3.81684821225E+00
-8.1414048E-03,2.095236864457E+01,-3.80945023973E+00
-8.1412216E-03,2.096563679682E+01,-3.80442066710E+00
-8.1410384E-03,2.094681561043E+01,-3.83002855708E+00
-8.1408552E-03,2.095168051360E+01,-3.81769915004E+00
-8.1406720E-03,2.096868684566E+01,-3.80403449419E+00
-8.1404888E-03,2.095602481676E+01,-3.82067079083E+00
-8.1403056E-03,2.095534850428E+01,-3.81781554208E+00
-8.1401224E-03,2.097222726842E+01,-3.82396067618E+00
-8.1399392E-03,2.097943012187E+01,-3.82096243449E+00
-8.1397560E-03,2.094562432779E+01,-3.79607538818E+00
-8.1395728E-03,2.096401571346E+01,-3.79617591281E+00
-8.1393896E-03,2.094930964572E+01,-3.86695779054E+00
-8.1392064E-03,2.097215188252E+01,-3.83391451216E+00
-8.1390232E-03,2.095938643025E+01,-3.78898937381E+00
-8.1388400E-03,2.095906703318E+01,-3.78091869536E+00
-8.1386568E-03,2.096014623581E+01,-3.80996895148E+00
-8.1384736E-03,2.094946536286E+01,-3.85320754615E+00
-8.1382904E-03,2.096690419646E+01,-3.85023442688E+00
-8.1381072E-03,2.094955244618E+01,-3.82395179369E+00
-8.1379240E-03,2.096260181678E+01,-3.81451280448E+00
-8.1377408E-03,2.094481265223E+01,-3.78921631384E+00
-8.1375576E-03,2.097338139130E+01,-3.79505535713E+00
-8.1373744E-03,2.096055193389E+01,-3.85673723542E+00
-8.1371912E-03,2.096438400498E+01,-3.79896637644E+00
-8.1370080E-03,2.096151417172E+01,-3.78349034474E+00
-8.1368248E-03,2.097328923693E+01,-3.83243486178E+00
-8.1366416E-03,2.095797043810E+01,-3.83571399036E+00
-8.1364584E-03,2.094307150742E+01,-3.82484979820E+00
-8.1362752E-03,2.096626333477E+01,-3.80297751292E+00
-8.1360920E-03,2.094362441501E+01,-3.83436466693E+00
-8.1359088E-03,2.097377697522E+01,-3.82637180048E+00
-8.1357256E-03,2.097074160403E+01,-3.79923125622E+00
-8.1355424E-03,2.095455993483E+01,-3.79431504882E+00
-8.1353592E-03,2.095245052179E+01,-3.78474617503E+00
-8.1351760E-03,2.093711887537E+01,-3.81251240508E+00
-8.1349928E-03,2.097033388963E+01,-3.78560057036E+00
-8.1348096E-03,2.095677550467E+01,-3.80298773418E+00
-8.1346264E-03,2.095122067308E+01,-3.79319281676E+00
-8.1344432E-03,2.097046670554E+01,-3.79396115788E+00
-8.1342600E-03,2.096144153787E+01,-3.81257980955E+00
-8.1340768E-03,2.097146414271E+01,-3.80159191447E+00
-8.1338936E-03,2.098569209272E+01,-3.83235535012E+00
-8.1337104E-03,2.096955297099E+01,-3.75336223408E+00
-8.1335272E-03,2.096145426439E+01,-3.80626923763E+00
-8.1333440E-03,2.096506606838E+01,-3.77723505846E+00
-8.1331608E-03,2.094924628319E+01,-3.79704650152E+00
-8.1329776E-03,2.098052069129E+01,-3.80629028552E+00
-8.1327944E-03,2.098361477306E+01,-3.80403295751E+00
-8.1326112E-03,2.097590185286E+01,-3.75824685800E+00
-8.1324280E-03,2.096994317653E+01,-3.83531765440E+00
-8.1322448E-03,2.096038416078E+01,-3.78861990650E+00
-8.1320616E-03,2.096374169042E+01,-3.79693034231E+00
-8.1318784E-03,2.094451438686E+01,-3.83304235185E+00
-8.1316952E-03,2.095461219599E+01,-3.78182474417E+00
-8.1315120E-03,2.095548855657E+01,-3.80992607572E+00
-8.1313288E-03,2.094605401209E+01,-3.77839009636E+00
-8.1311456E-03,2.095969223002E+01,-3.75264250799E+00
-8.1309624E-03,2.094976888554E+01,-3.87100147675E+00
-8.1307792E-03,2.096944129145E+01,-3.75620287270E+00
-8.1305960E-03,2.095932868825E+01,-3.79464805485E+00
-8.1304128E-03,2.095285563780E+01,-3.74545382694E+00
-8.1302296E-03,2.095646750232E+01,-3.80428706887E+00
-8.1300464E-03,2.096275392039E+01,-3.83410088145E+00
-8.1298632E-03,2.095071453186E+01,-3.76162568466E+00
-8.1296800E-03,2.094167498922E+01,-3.78142177253E+00
-8.1294968E-03,2.094427357944E+01,-3.80335404663E+00
-8.1293136E-03,2.097003923314E+01,-3.80769257792E+00
-8.1291304E-03,2.095935328448E+01,-3.82618860933E+00
-8.1289472E-03,2.094732801015E+01,-3.79509475208E+00
-8.1287640E-03,2.094236904340E+01,-3.79388921321E+00
-8.1285808E-03,2.095523380725E+01,-3.83756520352E+00
-8.1283976E-03,2.094658379028E+01,-3.76499703745E+00
-8.1282144E-03,2.096049510458E+01,-3.78341458165E+00
-8.1280312E-03,2.094658516398E+01,-3.81839785152E+00
-8.1278480E-03,2.096892491965E+01,-3.79750134782E+00
-8.1276648E-03,2.095758194154E+01,-3.82408512416E+00
-8.1274816E-03,2.096888716383E+01,-3.81507375170E+00
-8.1272984E-03,2.096971203158E+01,-3.82246560077E+00
-8.1271152E-03,2.095000500841E+01,-3.78459057431E+00
-8.1269320E-03,2.094456995888E+01,-3.75970135103E+00
-8.1267488E-03,2.096083453907E+01,-3.81722877393E+00
-8.1265656E-03,2.096161096873E+01,-3.76866096524E+00
-8.1263824E-03,2.095419575511E+01,-3.82745832796E+00
-8.1261992E-03,2.094772786418E+01,-3.80540111694E+00
-8.1260160E-03,2.095647140456E+01,-3.83665297306E+00
-8.1258328E-03,2.095887133436E+01,-3.77597380322E+00
-8.1256496E-03,2.096846188003E+01,-3.81919247922E+00
-8.1254664E-03,2.095933213880E+01,-3.80198559617E+00
-8.1252832E-03,2.094739203857E+01,-3.79663383248E+00
-8.1251000E-03,2.094584971251E+01,-3.80140442760E+00
-8.1249168E-03,2.095540806701E+01,-3.78913828065E+00
-8.1247336E-03,2.094168194154E+01,-3.80071751899E+00
-8.1245504E-03,2.096866219355E+01,-3.75954455123E+00
-8.1243672E-03,2.095420366203E+01,-3.79601521310E+00
-8.1241840E-03,2.095796557659E+01,-3.82359794932E+00
-8.1240008E-03,2.094962132679E+01,-3.84311284763E+00
-8.1238176E-03,2.094949490441E+01,-3.81787260887E+00
-8.1236344E-03,2.093941086022E+01,-3.81681703622E+00
-8.1234512E-03,2.096789877446E+01,-3.81624604235E+00
-8.1232680E-03,2.093236606153E+01,-3.83816150608E+00
-8.1230848E-03,2.096272230199E+01,-3.81499458929E+00
-8.1229016E-03,2.096519553619E+01,-3.79400171698E+00
-8.1227184E-03,2.095401146965E+01,-3.78741053757E+00
-8.1225352E-03,2.096580147328E+01,-3.83717197585E+00
-8.1223520E-03,2.097384247513E+01,-3.84547586911E+00
-8.1221688E-03,2.096162532972E+01,-3.84978232798E+00
-8.1219856E-03,2.095994189432E+01,-3.77531233137E+00
-8.1218024E-03,2.093961528087E+01,-3.77465308304E+00
-8.1216192E-03,2.095869494187E+01,-3.77503461097E+00
-8.1214360E-03,2.095343386339E+01,-3.80154326451E+00
-8.1212528E-03,2.093080861544E+01,-3.81412845929E+00
-8.1210696E-03,2.094068741011E+01,-3.77680862914E+00
-8.1208864E-03,2.097324024005E+01,-3.81700909822E+00
-8.1207032E-03,2.096619132956E+01,-3.78073056820E+00
-8.1205200E-03,2.094656368768E+01,-3.80832347912E+00
-8.1203368E-03,2.094867202969E+01,-3.81788465786E+00
-8.1201536E-03,2.097699458295E+01,-3.80842154738E+00
-8.1199704E-03,2.094651710292E+01,-3.74861556231E+00
-8.1197872E-03,2.096164487818E+01,-3.77097900384E+00
-8.1196040E-03,2.097478900155E+01,-3.81508003813E+00
-8.1194208E-03,2.095500799412E+01,-3.76437485577E+00
-8.1192376E-03,2.094942578631E+01,-3.81298673931E+00
-8.1190544E-03,2.096521370629E+01,-3.79705894631E+00
-8.1188712E-03,2.096296503259E+01,-3.82363011488E+00
-8.1186880E-03,2.096734102866E+01,-3.79184799860E+00
-8.1185048E-03,2.096030219043E+01,-3.77754032272E+00
-8.1183216E-03,2.098247722773E+01,-3.80417758026E+00
-8.1181384E-03,2.096198741863E+01,-3.82572259880E+00
-8.1179552E-03,2.097369310962E+01,-3.81139733256E+00
-8.1177720E-03,2.095440518627E+01,-3.81600318835E+00
-8.1175888E-03,2.095445765698E+01,-3.78339734054E+00
-8.1174056E-03,2.095741520686E+01,-3.81633737017E+00
-8.1172224E-03,2.096252469396E+01,-3.80169284656E+00
-8.1170392E-03,2.094482926236E+01,-3.78029222959E+00
-8.1168560E-03,2.096328763807E+01,-3.79013789245E+00
-8.1166728E-03,2.095622646673E+01,-3.81820767545E+00
-8.1164896E-03,2.098358209295E+01,-3.82782512936E+00
-8.1163064E-03,2.097047516661E+01,-3.80338785364E+00
-8.1161232E-03,2.096292020803E+01,-3.80259634587E+00
-8.1159400E-03,2.095809781043E+01,-3.76742947740E+00
-8.1157568E-03,2.096613593450E+01,-3.75129878414E+00
-8.1155736E-03,2.096729213422E+01,-3.79045110787E+00
-8.1153904E-03,2.095056171579E+01,-3.79103290508E+00
-8.1152072E-03,2.097910778647E+01,-3.78802009984E+00
-8.1150240E-03,2.095955496239E+01,-3.76795623344E+00
-8.1148408E-03,2.095142714730E+01,-3.83068454578E+00
-8.1146576E-03,2.096698435539E+01,-3.81165733454E+00
-8.1144744E-03,2.096927645667E+01,-3.74801856126E+00
-8.1142912E-03,2.096272287009E+01,-3.79963711496E+00
-8.1141080E-03,2.096343904318E+01,-3.81067502205E+00
-8.1139248E-03,2.096726734707E+01,-3.79341045520E+00
-8.1137416E-03,2.096891849352E+01,-3.81716389568E+00
-8.1135584E-03,2.097153603150E+01,-3.81394224134E+00
-8.1133752E-03,2.096119941728E+01,-3.79105859795E+00
-8.1131920E-03,2.094174650082E+01,-3.77934244354E+00
-8.1130088E-03,2.097204336481E+01,-3.80007367241E+00
-8.1128256E-03,2.100497080995E+01,-3.80198190580E+00
-8.1126424E-03,2.095570598779E+01,-3.78933459180E+00
-8.1124592E-03,2.095222786585E+01,-3.81285591177E+00
-8.1122760E-03,2.095849175988E+01,-3.77173258350E+00
-8.1120928E-03,2.098731892234E+01,-3.78268207316E+00
-8.1119096E-03,2.097810586499E+01,-3.80375519055E+00
-8.1117264E-03,2.098956839697E+01,-3.80775009873E+00
-8.1115432E-03,2.097875855448E+01,-3.79081435860E+00
-8.1113600E-03,2.099072881093E+01,-3.78174162363E+00
-8.1111768E-03,2.094158224812E+01,-3.77833571876E+00
-8.1109936E-03,2.094353881249E+01,-3.82077830038E+00
-8.1108104E-03,2.097483803568E+01,-3.78548629708E+00
-8.1106272E-03,2.096068382313E+01,-3.79549377724E+00
-8.1104440E-03,2.094049174389E+01,-3.82252333113E+00
-8.1102608E-03,2.093716839844E+01,-3.80006852685E+00
-8.1100776E-03,2.096129202800E+01,-3.78590430957E+00
-8.1098944E-03,2.098790456591E+01,-3.79237094787E+00
-8.1097112E-03,2.098312862733E+01,-3.80695125679E+00
-8.1095280E-03,2.096988782337E+01,-3.79171945280E+00
-8.1093448E-03,2.096950080296E+01,-3.73689368027E+00
-8.1091616E-03,2.098626660233E+01,-3.84458755036E+00
-8.1089784E-03,2.097318220003E+01,-3.77820335454E+00
-8.1087952E-03,2.097655239100E+01,-3.78270188705E+00
-8.1086120E-03,2.095549999321E+01,-3.78273732387E+00
-8.1084288E-03,2.097853323495E+01,-3.74157552035E+00
-8.1082456E-03,2.095080439983E+01,-3.80413518180E+00
-8.1080624E-03,2.096365703786E+01,-3.76882133898E+00
-8.1078792E-03,2.097127857203E+01,-3.81838526702E+00
-8.1076960E-03,2.098656380134E+01,-3.81373313614E+00
-8.1075128E-03,2.097989921043E+01,-3.73604230010E+00
-8.1073296E-03,2.098716247877E+01,-3.81883549164E+00
-8.1071464E-03,2.093699910728E+01,-3.81127361800E+00
-8.1069632E-03,2.097859646710E+01,-3.75737326578E+00
-8.1067800E-03,2.096560275698E+01,-3.81179470462E+00
-8.1065968E-03,2.095444149854E+01,-3.77955335318E+00
-8.1064136E-03,2.097175966067E+01,-3.78279703329E+00
-8.1062304E-03,2.096841982616E+01,-3.78004397391E+00
-8.1060472E-03,2.098269377420E+01,-3.78319038902E+00
-8.1058640E-03,2.095664132437E+01,-3.77642949936E+00
-8.1056808E-03,2.096566371204E+01,-3.72757502957E+00
-8.1054976E-03,2.097525814598E+01,-3.75741344071E+00
-8.1053144E-03,2.095260094902E+01,-3.77596781948E+00
-8.1051312E-03,2.097173926936E+01,-3.83862224300E+00
-8.1049480E-03,2.096568075990E+01,-3.77845341465E+00
-8.1047648E-03,2.095774571927E+01,-3.82715874477E+00
-8.1045816E-03,2.096131250778E+01,-3.80310584917E+00
-8.1043984E-03,2.098077581780E+01,-3.78187731733E+00
-8.1042152E-03,2.097209853636E+01,-3.79501049067E+00
-8.1040320E-03,2.098139702393E+01,-3.79769739122E+00
-8.1038488E-03,2.097644401765E+01,-3.81569604981E+00
-8.1036656E-03,2.097079826569E+01,-3.80804954222E+00
-8.1034824E-03,2.098660031850E+01,-3.83010926782E+00
-8.1032992E-03,2.098511568321E+01,-3.78915867661E+00
-8.1031160E-03,2.097823197538E+01,-3.81228071530E+00
-8.1029328E-03,2.096097282184E+01,-3.76207977426E+00
-8.1027496E-03,2.098183990972E+01,-3.80977580682E+00
-8.1025664E-03,2.097565754833E+01,-3.75534699890E+00
-8.1023832E-03,2.098151124598E+01,-3.77479141937E+00
-8.1022000E-03,2.098455078950E+01,-3.76502737529E+00
-8.1020168E-03,2.099145964304E+01,-3.78381149969E+00
-8.1018336E-03,2.095449892854E+01,-3.84914968056E+00
-8.1016504E-03,2.096775415869E+01,-3.75471265181E+00
-8.1014672E-03,2.097978061581E+01,-3.79133719145E+00
-8.1012840E-03,2.096048272731E+01,-3.77587763253E+00
-8.1011008E-03,2.099311310848E+01,-3.76609694106E+00
-8.1009176E-03,2.096238527032E+01,-3.79871076331E+00
-8.1007344E-03,2.095215478962E+01,-3.77275566463E+00
-8.1005512E-03,2.096001520338E+01,-3.79341409900E+00
-8.1003680E-03,2.096888935244E+01,-3.75187572683E+00
-8.1001848E-03,2.096137996348E+01,-3.78894061907E+00
-8.1000016E-03,2.095213867309E+01,-3.81580650466E+00
-8.0998184E-03,2.097180204516E+01,-3.75892205522E+00
-8.0996352E-03,2.098646513237E+01,-3.78596120174E+00
-8.0994520E-03,2.095872351484E+01,-3.80577200451E+00
-8.0992688E-03,2.095364290806E+01,-3.80393757843E+00
-8.0990856E-03,2.096742408866E+01,-3.79051316888E+00
-8.0989024E-03,2.095953558156E+01,-3.77302621384E+00
-8.0987192E-03,2.096158097548E+01,-3.79662167872E+00
-8.0985360E-03,2.096449605240E+01,-3.74713620297E+00
-8.0983528E-03,2.097226596022E+01,-3.86646527224E+00
-8.0981696E-03,2.097753189089E+01,-3.79076809515E+00
-8.0979864E-03,2.095792282423E+01,-3.82734804773E+00
-8.0978032E-03,2.094988668388E+01,-3.82632834264E+00
-8.0976200E-03,2.096700831832E+01,-3.83779074657E+00
-8.0974368E-03,2.095920061277E+01,-3.75474836803E+00
-8.0972536E-03,2.094976231972E+01,-3.77161994004E+00
-8.0970704E-03,2.096829799986E+01,-3.81078870161E+00
-8.0968872E-03,2.094291479377E+01,-3.82509620287E+00
-8.0967040E-03,2.098352849534E+01,-3.81004293342E+00
-8.0965208E-03,2.096178043218E+01,-3.80532336314E+00
-8.0963376E-03,2.097398230856E+01,-3.79053401886E+00
-8.0961544E-03,2.096909423409E+01,-3.79300331590E+00
-8.0959712E-03,2.096814914191E+01,-3.80377204749E+00
-8.0957880E-03,2.096356647139E+01,-3.79361200505E+00
-8.0956048E-03,2.093099287296E+01,-3.76305787251E+00
-8.0954216E-03,2.096078327442E+01,-3.75131206713E+00
-8.0952384E-03,2.098519715065E+01,-3.80644095023E+00
-8.0950552E-03,2.096098097557E+01,-3.81294201254E+00
-8.0948720E-03,2.095620044092E+01,-3.79864332392E+00
-8.0946888E-03,2.096555847259E+01,-3.77292850646E+00
-8.0945056E-03,2.096058820890E+01,-3.80621420811E+00
-8.0943224E-03,2.096718376087E+01,-3.80573213226E+00
-8.0941392E-03,2.095186846847E+01,-3.75853557964E+00
-8.0939560E-03,2.095266901473E+01,-3.81439463128E+00
-8.0937728E-03,2.095128558626E+01,-3.78283359935E+00
-8.0935896E-03,2.096450236211E+01,-3.80751902596E+00
-8.0934064E-03,2.097108434936E+01,-3.78870064053E+00
-8.0932232E-03,2.094524529813E+01,-3.79600733179E+00
-8.0930400E-03,2.096440020068E+01,-3.78583673048E+00
-8.0928568E-03,2.096256895507E+01,-3.79762346749E+00
-8.0926736E-03,2.098111899154E+01,-3.81906336299E+00
-8.0924904E-03,2.096301045785E+01,-3.77133645709E+00
-8.0923072E-03,2.098813105425E+01,-3.80140774543E+00
-8.0921240E-03,2.094949578451E+01,-3.77009868282E+00
-8.0919408E-03,2.096140549568E+01,-3.77570787570E+00
-8.0917576E-03,2.097090460410E+01,-3.78979003183E+00
-8.0915744E-03,2.096247482630E+01,-3.79356450760E+00
-8.0913912E-03,2.097308538439E+01,-3.76487543001E+00
-8.0912080E-03,2.095758224422E+01,-3.74091806482E+00
-8.0910248E-03,2.096873838505E+01,-3.78190270751E+00
-8.0908416E-03,2.096322089950E+01,-3.78017533696E+00
-8.0906584E-03,2.095809879297E+01,-3.77643927825E+00
-8.0904752E-03,2.097330230339E+01,-3.80220020781E+00
-8.0902920E-03,2.095354629731E+01,-3.80304889879E+00
-8.0901088E-03,2.098036142582E+01,-3.78548453921E+00
-8.0899256E-03,2.096466086390E+01,-3.80836709994E+00
-8.0897424E-03,2.099948496142E+01,-3.76516207946E+00
-8.0895592E-03,2.097099277241E+01,-3.75791021981E+00
-8.0893760E-03,2.097652562013E+01,-3.79453557436E+00
-8.0891928E-03,2.096430982979E+01,-3.77491196743E+00
-8.0890096E-03,2.095802505085E+01,-3.80727416961E+00
-8.0888264E-03,2.096346362544E+01,-3.79302655240E+00
-8.0886432E-03,2.095431840563E+01,-3.75337287444E+00
-8.0884600E-03,2.096008908054E+01,-3.77448587571E+00
-8.0882768E-03,2.097301334659E+01,-3.80096674091E+00
-8.0880936E-03,2.095657431571E+01,-3.80027245157E+00
-8.0879104E-03,2.098047837665E+01,-3.76395584210E+00
-8.0877272E-03,2.095462172808E+01,-3.83509229762E+00
-8.0875440E-03,2.096235173339E+01,-3.79202258666E+00
-8.0873608E-03,2.097779569266E+01,-3.78378383941E+00
-8.0871776E-03,2.097735119568E+01,-3.76468227371E+00
-8.0869944E-03,2.096673991116E+01,-3.76533468845E+00
-8.0868112E-03,2.095535693740E+01,-3.79720580424E+00
-8.0866280E-03,2.097757383766E+01,-3.75076598614E+00
-8.0864448E-03,2.095662360596E+01,-3.74476433392E+00
-8.0862616E-03,2.095233156862E+01,-3.79826013125E+00
-8.0860784E-03,2.097768892119E+01,-3.74839139297E+00
-8.0858952E-03,2.095667215580E+01,-3.78789402205E+00
-8.0857120E-03,2.096731859775E+01,-3.77672115467E+00
-8.0855288E-03,2.095782868614E+01,-3.79067229698E+00
-8.0853456E-03,2.096014573755E+01,-3.73700430975E+00
-8.0851624E-03,2.096090519851E+01,-3.81698317253E+00
-8.0849792E-03,2.098998910798E+01,-3.73557723253E+00
-8.0847960E-03,2.094890787316E+01,-3.81151891672E+00
-8.0846128E-03,2.095656911427E+01,-3.73886920172E+00
-8.0844296E-03,2.096050421292E+01,-3.77805614737E+00
-8.0842464E-03,2.097860541245E+01,-3.76275066412E+00
